x, y
0.10586011342155009, 2.02037845705968
0.6805293005671078, 2.02037845705968
1.3459357277882797, 2.152838427947599
2.298676748582231, 2.342066957787482
3.130434782608696, 2.512372634643378
4.0680529300567105, 2.606986899563319
4.8998109640831755, 2.6448326055312963
5.746691871455576, 2.606986899563319
6.638941398865785, 2.512372634643378
7.68241965973535, 2.342066957787482
