x, y
0.19659735349716448, 2.0014556040756917
1.0132325141776939, 1.9257641921397388
1.9357277882797732, 1.8311499272197969
2.782608695652174, 1.6229985443959247
3.5841209829867675, 1.3959243085880644
4.415879017013233, 1.1120815138282394
5.3081285444234405, 0.7714701601164489
6.200378071833649, 0.3930131004366819
7.017013232514178, 0.01455604075691408
7.833648393194707, -0.4017467248908293
